county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
Tioga County,36107,1343.192581,2.7951546656398296,0.016572973326149692,1.068976494158001,0.03818508535489658,0.0007015984599236291,0.0018974127430429395,2671.154561715076,560.9560647279545,3587874,677,0.2606854062379669,1758,0.6769349249133616,154,0.05929919137466307,1920,1.429430170445529,4.925683480939545,6396,2597,1.933453204503666,0.0011640659691776452,5.8166347641212555e-05,0.0050031269543464665,1372.9582660641577,567.6046035703295,1844147.3570000005,3249,2.536003080477474
Tompkins County,36109,1229.335996,2.907551094230423,0.018308492749286958,1.0589732990940888,0.04848978115391586,0.0017378231628133725,0.001431063004908315,3416.893983961707,432.19577826936654,4200510,771,0.2091698317959848,2407,0.6530113944655453,495,0.1342919153553988,2915,2.371198768672515,5.273467173087358,9719,3686,2.9983666076593107,0.000911583527724454,4.076703393518638e-05,0.014610556641629798,1738.0716410747636,424.95505807478105,2136674.031999999,5028,2.7192078133478024
Ulster County,36111,2911.757797,2.7441795366795376,0.02536296404222372,1.1056136515587027,0.03615830115830092,0.00022160042424809753,0.00029844780472232396,3317.71275789256,268.09058086807005,9660375,5333,0.34317889317889316,9232,0.594079794079794,796,0.051222651222651225,10207,3.505442660964565,4.6375804375804375,36034,15540,5.336982360281115,0.00022582370445139023,9.667057807729944e-06,0.012210689903979575,1710.5148306399528,269.8491030503341,4980604.895000017,18457,2.3557271557271555
Warren County,36113,2246.154434,2.7541650720755593,0.021752055618982725,1.1016507629671146,0.04007526470213062,0.0007846418383048928,0.00092463702832904,1962.586750168216,349.1977923795935,4408272,1563,0.29908151549942597,3254,0.6226559510141599,365,0.06984309223115193,3663,1.6307872444357492,4.831228473019518,12624,5226,2.326643226705221,0.0006875329553083565,2.886167168123071e-05,0.02043726235741445,1023.1185012098791,351.1739238997562,2298082.1580000045,6544,2.465556831228473
Washington County,36115,2152.713677,2.810621046965443,0.01875653339951088,1.0720283706329048,0.042457273583636386,0.0009120360222201359,0.0009935949397896066,2611.377723875548,461.1606679245301,5621548,1408,0.2842147759386354,3230,0.6519983851433185,298,0.060153411384739605,3546,1.6472232410125573,4.921275736778361,12190,4954,2.301281425825214,0.0007185073356754338,3.031497256494983e-05,0.012961443806398687,1313.751950952095,455.9296780590051,2828131.7930000084,6203,2.4893015744852645
Wayne County,36117,1563.903159,2.916188324918067,0.017131859773916652,1.0487740991111005,0.0447692443972009,0.0012493281096086697,0.0014086908781791427,3320.258824926377,520.7665494935302,5192563,772,0.20515546106829657,2531,0.6726016476215785,447,0.11878820090353441,2991,1.9125225131666865,5.299495083709806,9971,3763,2.4061592166654098,0.0007957039985553391,3.992586072956352e-05,0.01153344699628924,1680.375550031096,515.4854121223997,2627944.6309999935,5098,2.707414297103375
Westchester County,36119,1115.031328,2.8002094431298015,0.040859468192958,1.0876873524466144,0.04529026950012972,0.0006408958472640343,0.00016117819713188506,11283.771860981871,164.05783107534975,12581759,6978,0.22619858018088107,19404,0.628999319264806,4180,0.13549871956951604,23871,21.408367101951058,4.97202502512237,76691,30849,27.666487232545272,0.00015029115288928184,4.882983386343599e-06,0.013626109973790927,6280.307268640164,167.55770952073064,7002739.353999895,41793,2.685694836137314
Wyoming County,36121,1535.218841,2.9710885956644595,0.01592098584987942,1.038547057598456,0.052890355010995746,0.0019223839720948009,0.0025106859682871106,2408.8757154589925,654.5400679646019,3698151,447,0.2106503298774741,1381,0.6508011310084826,289,0.13619227144203583,1675,1.0910496635834344,5.32516493873704,5650,2122,1.3822133648501775,0.0014672490230347608,7.489193790784901e-05,0.009026548672566371,1211.6072238850281,650.3784048951051,1860082.2380000006,2860,2.7167766258246937
Yates County,36123,875.785691,2.857211184694616,0.01739860838127361,1.0532075806206298,0.03632082413539365,0.0021459060628684834,0.002197755052691533,3288.1922034051645,511.0473258207639,2879751,640,0.282560706401766,1432,0.6322295805739514,192,0.0847682119205298,1625,1.855476764120824,4.975717439293598,5635,2265,2.5862491512207177,0.0014270511310442218,6.625002760417818e-05,0.00709849157054126,1653.231543834392,510.17495771670184,1447876.5299999998,2838,2.5205298013245034
Alamance County,37001,1096.654286,2.8942563120736975,0.022932797690079287,1.0599279824839554,0.03316580910214997,0.0009682335194665206,0.0005950358043950383,4803.037175199645,253.52672814786405,5267271,2415,0.28897929879143236,4851,0.5804714610506162,1029,0.1231303099198277,5942,5.418298251195638,4.97211918152447,20776,8357,7.620450771666432,0.00041776187183596356,1.800812326369682e-05,0.0064497497112052365,2460.5167484842345,254.17636002260926,2698336.23800002,10616,2.540624626061984
Alexander County,37003,673.358173,2.724687860665185,0.014222689577302402,1.106049904213169,0.015559752386947883,0.0006655904283777548,0.0013970057140863077,3812.1439613089765,364.208043842224,2566938,1247,0.3925086559647466,1838,0.5785332074283915,85,0.02675480012590494,1930,2.866230896702876,4.436890147938307,7048,3177,4.718142776593283,0.0009898286414800547,4.727759829800646e-05,0.004824063564131668,1913.519967032459,363.15792249154356,1288484.3089999966,3548,2.240478438778722
Alleghany County,37005,607.101004,2.726242750621368,0.015534459972967046,1.1711570966677953,0.018475559237779632,0.000588357005597916,0.0018691903253950548,3755.982030957092,418.8575426157255,2280260,899,0.3724109362054681,1436,0.5948632974316487,74,0.030654515327257662,1515,2.4954661415779835,4.510356255178127,5444,2414,3.9762741028179884,0.0014608432465807578,6.233507178922434e-05,0.009551800146950772,1895.0513430546089,418.66360007278075,1150487.5730000015,2748,2.2874896437448218
Anson County,37007,1376.469217,2.8750362143891834,0.013623296529507474,1.069453115716847,0.03368742958313216,0.0017926911214984705,0.002434819931093451,2258.9529083526254,595.7806363288007,3109379,521,0.251569290197972,1330,0.6422018348623854,218,0.10526315789473684,1550,1.12606949785496,5.040077257363593,5219,2071,1.5045741484242723,0.0015242326180959793,7.253636176845891e-05,0.003832151753209427,1154.6866093119468,593.7207967874488,1589390.5730000003,2677,2.6040560115886047
Ashe County,37009,1100.901784,2.742472542191264,0.016304154854905273,1.212377292638872,0.011125993392267176,0.0004837574961523909,0.001183213131397477,3500.72465592443,467.5993713904381,3853954,1490,0.3991427806054112,2126,0.5695151352799357,115,0.030806321993035093,2243,2.0374206242543433,4.415751406375569,8242,3733,3.3908565271250395,0.0009010195063804324,4.028305560404443e-05,0.005338510070371269,1763.9172996380594,468.3790887602513,1941899.702000002,4146,2.233592285025449
Avery County,37011,640.60189,2.755148654513876,0.019213750362254735,1.2112293195952089,0.026779513888888846,0.00045488370724399655,0.00145768886356234,3362.3763832479403,313.25547789412377,2153944,1199,0.3902994791666667,1730,0.5631510416666666,135,0.0439453125,1873,2.9238127911236726,4.4765625,6876,3072,4.7954900663811655,0.0012014582135291077,4.899754009725637e-05,0.008435136707388016,1699.498148530284,313.2954607194247,1088701.7260000007,3475,2.2639973958333335
Beaufort County,37013,2154.872483,2.828338479351626,0.016482420105439516,1.0680342388943331,0.024212015952656516,0.0006405553459726699,0.0009191765983403583,2668.455089739034,466.0167310965184,5750180,1723,0.33249710536472404,2926,0.5646468544963335,513,0.09899652643766885,3459,1.6051993922092325,4.762253956001544,12339,5182,2.4047826685250775,0.0006594909681331248,2.8974869130174434e-05,0.005835156819839533,1356.889861032214,463.7469665344983,2923924.624000012,6305,2.4318795831725204
Bertie County,37015,1810.858584,2.791666666666665,0.013836711758280017,1.0839897204480193,0.024666666666666708,0.0011555030520646109,0.0023011505752876618,1756.2542575660357,691.3756734782614,3180328,709,0.3545,1132,0.566,159,0.0795,1291,0.7129214900637432,4.6,4600,2000,1.1044484741498732,0.0019172411522946557,7.518618122773992e-05,0.002173913043478261,898.9697038650703,690.0835120813907,1627907.0050000006,2359,2.3705
Bladen County,37017,2265.870801,2.802578952578944,0.015577126128226374,1.067878027054194,0.032788832788832725,0.001140722650056506,0.0014223543635308806,1868.753643469548,525.3541333746915,4234354,1043,0.3097713097713098,2003,0.5948915948915949,275,0.08167508167508168,2324,1.0256542424988864,4.787644787644788,8060,3367,1.4859629236203746,0.0010148050015012192,4.466279589102278e-05,0.0032258064516129032,953.8984817872669,526.787891055325,2161410.7169999983,4103,2.451143451143451
Brunswick County,37019,2199.384961,2.797035924054096,0.02445037527438868,1.0805739342181095,0.03489049765514675,0.0008053143997686973,0.0003248535516433708,4164.66217620914,263.05845370476493,9159695,4638,0.31676000546373445,8424,0.5753312389017894,1451,0.09909848381368666,10004,4.548544332799045,4.7561808496107085,34820,14642,6.657315685810038,0.0002649069526571057,1.026143509120195e-05,0.008730614589316486,2169.1774507864407,263.01649831854104,4770856.263000016,18139,2.461275781996995
Buncombe County,37021,1700.042284,2.755504210992915,0.02118370797334308,1.1650240395864906,0.027823581560283396,0.0001274558164918773,0.00030497833293019873,5145.555186085024,253.6215647850172,8747661,5241,0.34847074468085104,8836,0.5875,872,0.05797872340425532,9799,5.763974280065613,4.58656914893617,34491,15040,8.846838776628923,0.00027762696041205224,1.0002765960993933e-05,0.007567191441245543,2697.511178492547,257.31584923128725,4585883.065000001,17822,2.3619015957446807
Burke County,37023,1311.170317,2.7404247015610537,0.018854072454589737,1.1221564006027243,0.019219467401285523,0.00023103789647561454,0.0006183261815768083,3580.2255238210973,288.1167025716565,4694285,2720,0.3746556473829201,4183,0.5761707988980717,343,0.047245179063360884,4540,3.4625555056704354,4.488429752066116,16293,7260,5.53703809937607,0.0005941820679626301,2.0723880446591882e-05,0.014116491744921132,1855.107099713277,289.56682904762,2432361.364000008,8400,2.2976584022038566
Cabarrus County,37025,935.603275,2.830275734138176,0.026050338796066372,1.068383486700727,0.03978809029742777,0.001584077246987208,0.0004576846272115724,5888.423251831854,214.20015859253627,5509228,2973,0.28041878890775324,6226,0.5872476891152613,1348,0.12714582154310508,7629,8.154097151915163,4.851914733069232,25720,10602,11.331726045956819,0.0004907613869401199,1.4209116931090601e-05,0.004315707620528771,3107.797711588819,213.97201538008716,2907665.7170000044,13589,2.5703640822486324
Caldwell County,37027,1222.192511,2.724880208333351,0.01885328167311008,1.1341151248704398,0.019192708333333267,0.0001290776545510012,0.0006944444444444691,3414.2166102668757,293.44795864978767,4172829,2502,0.3909375,3580,0.559375,312,0.04875,3898,3.1893502577680253,4.44375,14220,6400,5.236490931173772,0.0005460481353843745,2.3484285099221108e-05,0.009142053445850914,1753.2614508059273,294.06106971318775,2142823.014999999,7287,2.26875
Camden County,37029,622.448679,2.7917170495767842,0.026096715606584244,1.083439352337311,0.021160822249093117,0.0009763078766108774,0.005510158073025654,1878.264807113518,621.213309245483,1169123,305,0.3688029020556227,467,0.5646916565900847,54,0.06529625151148731,522,0.8386233558060134,4.551390568319226,1882,827,1.3286235924359637,0.003595229845876612,0.00018156509108515403,0.004250797024442083,966.190345148118,627.7702546972861,601403.9040000001,958,2.3264812575574365
Carteret County,37031,1314.749435,2.859690491731959,0.024585382735062715,1.0810304035829474,0.030624456048738154,0.00027256712919509086,0.0007746178473827474,2588.757199199702,234.05082278916177,3403567,2114,0.3449738903394256,3339,0.5448759791122716,660,0.1077023498694517,4014,3.053053223027246,4.746083550913838,14542,6128,4.660964163106867,0.0006334986578176458,2.4498511581035944e-05,0.006188969880346582,1324.3631452863078,233.68751805126774,1741205.696999996,7451,2.4195496083550916
Caswell County,37033,1101.692694,2.6792544449424742,0.012545472878653525,1.0756984599116113,0.0275661138502914,0.001488166107623926,0.001958139787302028,2378.8506652291553,538.0337503592692,2620762,883,0.39578664276109365,1261,0.5652173913043478,87,0.038995965934558494,1348,1.223571697753312,4.36665172568355,4871,2231,2.025065621429999,0.0016032789807729267,6.78657003128959e-05,0.003284746458632724,1202.0844181072516,537.0347206001624,1324327.6210000005,2466,2.247422680412371
Catawba County,37035,1039.550614,2.845829695029234,0.020510614715800016,1.0760103733042976,0.02819119692118631,0.001017304736473434,0.00045869131838474755,5815.448363536836,248.1509283720554,6045452,3477,0.33734355292519647,5768,0.5596196759483846,1036,0.10051421364121471,6830,6.570146665316673,4.7272727272727275,24362,10307,9.914861153648456,0.0003383627719102817,1.4604108987047205e-05,0.0038584681060668253,3034.0548622868628,252.2839221724519,3154053.5949999937,12502,2.4285437081595034
Chatham County,37037,1765.011149,2.750695717097685,0.01854453206841234,1.0804110804142677,0.03153465010520599,0.0013410295394275051,0.0009479529930107886,2739.276377794709,423.03380409484623,4834853,1566,0.3188759926695174,2856,0.5815516188149054,476,0.09692526980248421,3345,1.8951721647170174,4.65444919568316,11429,4911,2.7824186848805,0.0007904821495469965,3.067977168553354e-05,0.012074547204479832,1454.193584246869,424.80435104270015,2566667.8889999944,6042,2.4583587863978824
Cherokee County,37039,1179.401584,2.6808223911541296,0.02525154935797022,1.1742793183566427,0.01718498041925819,0.00036851389737186686,0.000736285569173002,3147.912968209151,301.0829244181343,3712653,2444,0.42225293711126466,3078,0.5317899101589495,225,0.03887353144436766,3344,2.835336195376858,4.260884588804423,12331,5788,4.907573534342481,0.00063466468797562,2.5957619859309703e-05,0.006649906739112805,1640.373417541558,304.5268388163083,1934659.0070000067,6353,2.1903939184519694
Chowan County,37041,447.179927,2.8459983150800383,0.018372131968605383,1.0714614198891763,0.04198258916034827,0.002352204686829144,0.004163996982487372,2782.223113963705,424.4811767314918,1244154,334,0.2813816343723673,733,0.6175231676495366,116,0.09772535804549284,853,1.9075095917710991,4.938500421229992,2931,1187,2.654412526884285,0.0029769329945032196,0.0001272932786846085,0.010576595018764927,1435.8218431392154,426.6250544850497,642070.7069999998,1505,2.53664700926706
Clay County,37043,556.804508,2.690414226848847,0.012651163554466643,1.192504843678968,0.022663196703535005,0.0006193405347197444,0.002849842767295609,2618.2361512058746,433.3667336504164,1457845,622,0.4046844502277163,874,0.5686402081977879,41,0.026675341574495772,915,1.6433056608801735,4.377358490566038,3364,1537,2.76039431778451,0.00197281237005,9.786331756646552e-05,0.007134363852556481,1318.81714039571,431.7009576719579,734323.3290000004,1701,2.2173064411190633
Cleveland County,37045,1202.395052,2.8355723881663715,0.01864000693820651,1.0772489716385718,0.03268067266923939,0.001653274543159279,0.0006935505235315841,4451.063056270818,315.28342827687953,5351936,2067,0.2954123195655281,4254,0.6079748463627269,668,0.09546948692296699,4930,4.100149939738774,4.85207946262684,16975,6997,5.819218890132292,0.0005261567087443427,2.154693211949958e-05,0.00471281296023564,2291.35644264111,315.77256722062947,2755115.6489999923,8725,2.5060740317278833
Columbus County,37047,2429.714643,2.846112057082636,0.013890340873388014,1.0590974675384137,0.02943322792507894,0.0017147308266502058,0.0011900893750729023,2179.774270718746,526.7783433459301,5296229,1199,0.29165653125760155,2481,0.603502797372902,427,0.10386767209924593,2912,1.1984946497274742,4.891267331549502,10054,4111,1.6919682366173239,0.0008253664890024905,3.660098822668212e-05,0.002983887010145216,1127.5988902207878,532.1957138694634,2739743.5349999974,5148,2.5229871077596693
Craven County,37049,1830.335129,2.821440866747687,0.024182868677931964,1.083803867296073,0.03434082624544368,0.0008018755801259013,0.0007264467979583912,2610.2281021127837,303.4740640284588,4777592,2037,0.30938639125151884,3734,0.5671324422843257,775,0.11770959902794653,4547,2.484244512361102,4.782199270959903,15743,6584,3.5971554584089502,0.0006706654506580365,2.2860231180029318e-05,0.005780346820809248,1374.3999370073757,305.1076392965418,2515612.485999987,8245,2.4990886998784934
Cumberland County,37051,1690.029281,2.8517216117216218,0.024126425301228268,1.0731034017885046,0.034174777603348735,0.001005446854100882,0.0003060534398675995,5142.297415615008,223.95076029479952,8690633,4680,0.2938775510204082,9347,0.5869387755102041,1853,0.11635792778649921,11245,6.653730871068854,4.873594976452119,38806,15925,9.422913661340285,0.00034343813225158674,9.441204533383555e-06,0.007034994588465701,2756.161728892543,229.97896835192958,4657994.024999982,20254,2.5317425431711147
Currituck County,37053,678.415822,2.77449336128581,0.025748142725325728,1.0735367039947559,0.018308874912648515,0.0008576214809127331,0.0018463410859257633,2288.6384598500804,295.79892208039746,1552648,993,0.41635220125786165,1256,0.5266247379454927,132,0.055345911949685536,1392,2.051838938390797,4.40167714884696,5249,2385,3.5155430086652664,0.0014830259350016857,6.309450039144864e-05,0.00838254905696323,1154.0826976762328,294.4520353516356,782947.961999999,2659,2.220964360587002
Dare County,37055,992.522471,2.827203376703861,0.028777309904877965,1.0694773528326573,0.022637856257744688,0.00028629783132901656,0.0010814189460625367,2503.7288803106635,248.15330287597394,2485007,1554,0.36105947955390333,2342,0.5441449814126395,378,0.08782527881040893,2750,2.7707181251314963,4.653345724907063,10014,4304,4.336425749296713,0.0011699744173808803,3.488115843749251e-05,0.007090073896544837,1275.0168464447777,247.35787157935857,1265482.8709999984,5116,2.363150557620818
Davidson County,37057,1432.71178,2.7871262411346884,0.020822063370627145,1.0835491025296284,0.030070921985815374,0.0006644686465075072,0.00039915755618862367,5145.027019321316,267.54285783246,7371340,3898,0.33174468085106384,7017,0.5971914893617021,818,0.06961702127659575,7852,5.4805161160886104,4.689702127659574,27552,11750,8.201230815593629,0.0003753251427020442,1.2809364865335828e-05,0.00860191637630662,2678.707756559379,270.3448970132428,3837816.157999995,14196,2.4085106382978725
Davie County,37059,682.967799,2.731502264225226,0.020717742293821187,1.079984257802214,0.023459342390234283,0.0005645618384965031,0.0012944080281915781,3717.1652246521157,342.2356635211642,2538704,1389,0.4102185469580626,1834,0.5416420555227407,160,0.04725339633786178,1997,2.9240031564064997,4.381571175428234,7418,3386,4.95777400480341,0.0009346313471242206,4.455839456975337e-05,0.0029657589646805067,1912.5596974155435,347.3980550531914,1306216.6869999997,3760,2.2268163024217364
Duplin County,37061,2110.160392,2.8367249746486625,0.022511218897230522,1.068191276481573,0.026828914964508333,0.0006352724344085192,0.0005118977745811136,3188.1617897413275,310.3105503690028,6727532,3245,0.3525641025641026,5050,0.5486744893524554,887,0.09637114298131247,5959,2.8239559526335762,4.710995219469796,21680,9204,4.361753748622157,0.00044733264466783517,1.6322323345110026e-05,0.007011070110701107,1642.5878497865376,313.988932059063,3466123.8209999967,11039,2.3934159061277707
Durham County,37063,741.761173,2.819559748427648,0.02974725181304455,1.0725780519397754,0.04121137544435268,0.0014355957884486245,0.00039830692300395535,7545.385135708644,189.14108103815374,5596873,3317,0.27210828547990157,7072,0.5801476620180476,1733,0.14216570959803118,8873,11.96207124742562,4.8549630844954885,29591,12190,16.43386098344622,0.0003007520215722384,1.236020170410683e-05,0.010645128586394511,4117.826404483434,191.77771984680132,3054443.7440000046,15927,2.6007383100902377
Edgecombe County,37065,1309.062991,2.965609235545202,0.020463563134062564,1.0456903079016295,0.0353220799379122,0.0012234189899624703,0.001503389913799107,2482.160680073801,366.2426379621285,3249304,895,0.26047729918509893,1923,0.5596623981373691,611,0.17782305005820723,2541,1.9410830628241327,5.164144353899884,8872,3436,2.6247781990805668,0.0010132803728953909,4.379789866038284e-05,0.0040577096483318306,1292.316399310689,371.64401823374357,1691723.5710000007,4552,2.6609429569266587
Forsyth County,37067,1056.115821,2.838839215686313,0.026144322684613766,1.060562171085444,0.029545969498910547,0.0006448486483466254,0.000245760383216239,8174.486562302847,192.09230774536502,8633204,6330,0.33098039215686276,10558,0.5520522875816993,2162,0.11304575163398693,12795,12.115148495630764,4.699921568627451,44943,19125,18.108809298861928,0.00022885145559400832,7.871821928645496e-06,0.005295596644638765,4360.884581426986,195.9579287750501,4605599.200000003,23503,2.4541176470588235
Franklin County,37069,1273.631713,2.746059060973024,0.017912558794976424,1.0675002442292454,0.025486863536576636,0.001377676464930844,0.0009671736111844688,3011.194539877181,358.0239787154612,3835152,1678,0.35649033354578286,2747,0.5835988952623752,278,0.05906097301890801,3029,2.3782385198820815,4.5515190142341195,10712,4707,3.695730839579055,0.0007589571376232381,3.201476343535805e-05,0.0062546676624346525,1539.2748468724758,357.2283637026246,1960469.260000004,5488,2.346505205013809
Gaston County,37071,921.40077,2.8433499261102564,0.028600391769877657,1.074971227961604,0.028091052863550143,0.0007514713584311594,0.000369545349231726,6845.388767148583,206.52062738613847,6307346,4273,0.33234813720152445,7250,0.5638951543906043,1304,0.10142334914832388,8584,9.316250083012195,4.75087500972233,30541,12857,13.953754347307525,0.0002545064154639736,1.170064004235472e-05,0.004682230444320749,3568.797330178043,209.88655186059827,3288292.607999993,15667,2.437427082523139
Gates County,37073,882.181715,2.6253340969835786,0.01070259128395166,1.055968562033287,0.029629629629629617,0.001039782008755846,0.005073194825393757,1609.2261445251143,735.1786017607474,1419629,290,0.3321878579610538,523,0.5990836197021764,50,0.0572737686139748,581,0.6585944710948809,4.423825887743414,1931,873,0.9895920366021188,0.004726430347563811,0.0001740240153141134,0.0031071983428275505,821.43619809667,709.7512184133203,724655.9940000001,1021,2.381443298969072
Graham County,37075,756.2008,2.6467523493642924,0.016660529571446852,1.3228251251064758,0.014787175234936431,0.0001564524065976022,0.0036043847154270028,1832.0480446463405,528.9790748377237,1385396,504,0.417910447761194,660,0.5472636815920398,40,0.03316749585406302,702,0.9283248576304072,4.343283582089552,2619,1206,1.5948144990060842,0.0028553103294859904,0.00012455368263721665,0.009163802978235968,934.7239040212593,530.2617884471114,706838.9639999995,1333,2.200663349917081
Granville County,37077,1377.849157,2.7557216905901147,0.016970812193204985,1.0622546297563342,0.024625199362041394,0.0004241960177501156,0.0010904373771339576,2828.178576154547,409.1561809113821,3896803,1505,0.36004784688995217,2369,0.5667464114832536,281,0.06722488038277512,2675,1.9414316773428921,4.556937799043062,9524,4180,3.0337137986143135,0.0009273099783994178,3.6160458594082745e-05,0.006089878202435952,1452.1454419266277,410.59662897598946,2000837.3729999966,4873,2.344258373205742
Greene County,37079,690.851081,2.885810598933837,0.013522581718004575,1.052263811958477,0.03835058011915961,0.003927073937308032,0.004794021822897531,2338.437996885755,597.0112409460453,1615512,260,0.24459078080903104,696,0.6547507055503292,106,0.09971777986829727,803,1.1623344336925197,5.091251175917216,2706,1063,1.538681821936673,0.002963558002313754,0.0001418611191981271,0.0007390983000739098,1175.7793268908554,594.647451683748,812288.4189999998,1366,2.61241768579492
Guilford County,37081,1672.54566,2.844110557840861,0.023709954050592966,1.0583660958194743,0.033561376921412193,0.0007070629107287258,0.00021235725268867878,7332.906464867468,216.57079837898016,12264620,6201,0.26849967525438406,13641,0.5906473262610955,3125,0.13531067330591037,16894,10.100770582251249,4.904178393591686,56631,23095,13.808292683620966,0.00018062645347612295,6.5195395593417355e-06,0.008105101446204376,4002.580090399459,222.0029168960379,6694497.959000023,30155,2.6016453777874
Halifax County,37083,1874.459064,2.9227362761743048,0.019617566402853996,1.0620408175158822,0.03180531975099028,0.0009217150562742734,0.0014400564104856137,2044.4481021752545,426.27745005561775,3832234,973,0.2753254102999434,2027,0.5735710243350312,525,0.14855687606112053,2561,1.366260831823639,5.087719298245614,8990,3534,1.8853439202127062,0.0009423935895697866,4.260257817833184e-05,0.005450500556173526,1047.4409442744716,427.1943368146218,1963385.1720000019,4596,2.6032823995472554
Harnett County,37085,1541.116844,2.8319482377422234,0.020264636298845836,1.0706478694547934,0.025252525252525377,0.0009191936033901229,0.0006190513117310606,3611.307606991567,304.1726502705381,5565446,2564,0.33346338925738067,4221,0.5489660554038236,875,0.11379893354142281,5125,3.325510340084246,4.759266484588373,18297,7689,4.989238830225906,0.0004837855325689121,1.956271928726811e-05,0.012570366726785812,1860.1699333577615,302.87788874801936,2866739.2170000034,9465,2.447782546494993
Haywood County,37087,1433.738456,2.7124893907524035,0.020223235294034754,1.232962201779894,0.018502527768552362,0.00024931137432876265,0.0004806213453926531,3569.2051842403707,261.00717790472225,5117306,3726,0.41248754566589174,4986,0.5519760876785121,313,0.03465072511900808,5307,3.7015119304297994,4.340971991586406,19606,9033,6.300312279550099,0.0003843629867689637,1.6641535021202894e-05,0.00499846985616648,1862.317849413942,266.79423641086987,2670076.717999986,10008,2.2108933909000332
Henderson County,37089,966.142717,2.743784997583864,0.02109807381859042,1.1841609308465293,0.021039765782666916,0.0005963416595504092,0.0003833880628520043,6261.987060033912,229.51339878603966,6049973,4475,0.3815980216594184,6633,0.5656178050652341,576,0.04911742133537989,7252,7.506137418826085,4.495608425002132,26360,11727,12.137958288827013,0.00034907325200882005,1.2828797679263102e-05,0.009901365705614567,3230.849057883023,231.69991738420381,3121461.286999994,13472,2.2861771979193315
Hertford County,37091,914.685904,2.896872803935353,0.018586894674191595,1.0664046087227694,0.04436636214570163,0.001358709861181612,0.003580913523359908,1876.7528891535273,473.8171164780585,1716639,353,0.24806746310611386,821,0.5769501054111033,245,0.17217146872803935,1070,1.1698004695609696,5.0920590302178494,3623,1423,1.5557252973694016,0.00269378621236636,0.00010589517342337999,0.0049682583494341705,968.307311970995,468.62277724867704,885697.0489999996,1890,2.6774420238931835
Hoke County,37093,1010.380313,2.8031521538177064,0.022003327630885753,1.0682564108939434,0.046505823627287925,0.001208785433484486,0.001333884118240223,3057.6642015391158,356.33260818915653,3089403,1121,0.3108707709373267,2141,0.593732667775929,322,0.08929561841375486,2485,2.459469932288754,4.80865224625624,8670,3606,3.568953149228671,0.0009220402059938171,4.16562526035158e-05,0.00795847750865052,1550.871689440765,352.92122139639616,1566970.222999999,4440,2.4631170271769274
Hyde County,37095,1585.933592,2.6888489208633106,0.010682806473296025,1.0843791125219546,0.028091812264474113,0.0006337329630734163,0.004622756820998238,1178.6264137597016,855.0883906678873,1869223,358,0.36793422404933196,555,0.5704008221993834,40,0.041109969167523124,615,0.3877842067929412,4.493319630010277,2186,973,0.6135187531862305,0.0028562458102072514,0.00015456746870008762,0.005032021957913998,593.7964608041418,846.8720809352518,941721.754,1112,2.2846865364850975
Iredell County,37097,1487.115275,2.775191646841107,0.021296708762876395,1.0891131476180296,0.026767116045466464,0.00035990229522208836,0.00036645400560713384,5253.930429165906,268.19071825764337,7813200,4369,0.3464710547184774,7226,0.5730372720063441,927,0.07351308485329104,8241,5.5416013395464585,4.6206185567010305,29133,12610,8.479504051896717,0.0002843438494370861,1.1936219862166324e-05,0.011121408711770158,2748.4269765166596,271.03632221485356,4087227.738999991,15080,2.3762093576526566
Jackson County,37099,1272.156138,2.641447315944803,0.02465047750400963,1.2448742591186326,0.012375368908032187,0.00021290634281311347,0.0004977106940195327,3788.295954438882,277.25831037855204,4819303,3755,0.4492701603254367,4308,0.5154343144292893,250,0.029911462072266092,4603,3.618266549604935,4.159368269921034,17382,8358,6.5699482558327285,0.00042633237071797235,1.796853171041555e-05,0.0075940628236106315,1963.7949205885957,279.8850282321314,2498253.7620000048,8926,2.1295764536970565
Johnston County,37101,2049.282622,2.8560046233136234,0.02046425514444779,1.0582513412970393,0.02853569804456592,0.0008496395174963473,0.0005431690098424413,3578.2324986699477,349.0152154688226,7332809,2841,0.32298772169167805,4851,0.5515006821282401,1086,0.12346521145975443,5955,2.9058949390729767,4.777171441564348,21010,8796,4.29223373368361,0.00046159971549012714,1.714282538173907e-05,0.00390290337934317,1885.9817721130307,355.983206318504,3864909.670999998,10857,2.4774897680763983
Jones County,37103,1220.837016,2.791362933510058,0.014344392562841195,1.0716688611077843,0.01678815992931301,0.0015785166282124721,0.003077028544910921,1814.4060746598504,632.7032556412468,2215094,545,0.3611663353214049,819,0.5427435387673957,145,0.09609012591119948,964,0.7896221914686768,4.640159045725646,3501,1509,1.2360372271019018,0.0020243002481948077,9.979707927214665e-05,0.005427020851185376,918.1885200964454,634.0263195701359,1120958.5330000003,1768,2.3737574552683895
